               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.019512,            0.011841,          0.00030292,             0.92767,             0.93098,             0.94947,             0.78686,            0.019679,            0.005599,          5.8897e-05,            0.003862,            0.003862,            0.003862
                 157,            0.019774,            0.011505,          0.00033053,             0.92823,             0.93099,             0.94947,             0.78696,            0.019677,           0.0055992,          5.8593e-05,           0.0038224,           0.0038224,           0.0038224
                 158,            0.019861,            0.011848,          0.00036106,             0.92881,             0.92691,             0.94938,             0.78703,            0.019672,           0.0055994,          5.8606e-05,           0.0037828,           0.0037828,           0.0037828
                 159,            0.019598,            0.011788,          0.00030872,             0.92957,              0.9278,             0.94998,             0.78783,            0.019666,           0.0055985,          5.8595e-05,           0.0037432,           0.0037432,           0.0037432
                 160,            0.019476,            0.011679,          0.00033632,             0.92939,             0.93039,             0.95072,             0.78766,            0.019665,           0.0055983,          5.8661e-05,           0.0037036,           0.0037036,           0.0037036
                 161,            0.019291,            0.011536,           0.0002964,             0.93328,             0.92934,             0.95086,             0.78809,            0.019663,              0.0056,          5.8251e-05,            0.003664,            0.003664,            0.003664
                 162,            0.019106,            0.011453,           0.0003405,              0.9313,             0.93068,             0.95085,             0.78868,            0.019658,           0.0056004,          5.7871e-05,           0.0036244,           0.0036244,           0.0036244
                 163,            0.019194,            0.011426,          0.00031527,             0.93096,             0.93061,             0.95093,             0.78888,            0.019651,           0.0056009,          5.7635e-05,           0.0035848,           0.0035848,           0.0035848
                 164,            0.019103,            0.011418,          0.00032938,             0.92986,             0.93151,             0.95095,             0.78965,            0.019647,           0.0056019,          5.7638e-05,           0.0035452,           0.0035452,           0.0035452
                 165,            0.019192,            0.011406,          0.00033507,             0.93325,             0.93122,             0.95109,             0.78944,            0.019639,           0.0056032,          5.7431e-05,           0.0035056,           0.0035056,           0.0035056
                 166,            0.018894,            0.011282,          0.00028558,              0.9318,             0.93116,             0.95103,             0.78969,            0.019632,           0.0056047,          5.6985e-05,            0.003466,            0.003466,            0.003466
                 167,            0.018888,            0.011203,          0.00030081,              0.9322,             0.93116,             0.95103,             0.78967,            0.019625,           0.0056059,          5.6751e-05,           0.0034264,           0.0034264,           0.0034264
                 168,            0.018815,            0.011249,          0.00034426,             0.93475,             0.92914,             0.95104,             0.79002,            0.019619,           0.0056077,          5.6405e-05,           0.0033868,           0.0033868,           0.0033868
                 169,            0.018901,            0.011198,           0.0002973,             0.93255,              0.9312,             0.95086,             0.78983,            0.019611,           0.0056081,           5.613e-05,           0.0033472,           0.0033472,           0.0033472
                 170,            0.018809,            0.011248,          0.00027757,             0.93348,              0.9309,              0.9511,             0.78971,            0.019609,           0.0056084,          5.5939e-05,           0.0033076,           0.0033076,           0.0033076
                 171,            0.018652,            0.011236,          0.00030274,             0.93271,             0.93107,             0.95112,              0.7899,            0.019603,            0.005608,          5.5908e-05,            0.003268,            0.003268,            0.003268
                 172,            0.018549,            0.011146,          0.00024991,             0.93323,             0.93063,             0.95128,             0.79018,              0.0196,           0.0056075,          5.5791e-05,           0.0032284,           0.0032284,           0.0032284
                 173,             0.01858,            0.011212,          0.00027087,             0.93254,             0.93175,             0.95154,             0.79048,            0.019595,           0.0056073,           5.555e-05,           0.0031888,           0.0031888,           0.0031888
                 174,            0.018555,            0.011103,          0.00032373,             0.93289,             0.93171,             0.95159,             0.79067,            0.019593,           0.0056075,           5.541e-05,           0.0031492,           0.0031492,           0.0031492
                 175,            0.018425,            0.010922,          0.00030754,             0.93247,              0.9318,             0.95169,             0.79082,            0.019589,           0.0056082,            5.54e-05,           0.0031096,           0.0031096,           0.0031096
                 176,             0.01816,            0.011124,          0.00028556,             0.93195,             0.93161,             0.95157,             0.79103,            0.019586,           0.0056086,          5.5151e-05,             0.00307,             0.00307,             0.00307
                 177,            0.018266,            0.010924,          0.00031411,             0.93302,             0.93175,             0.95144,             0.79113,            0.019581,             0.00561,          5.4901e-05,           0.0030304,           0.0030304,           0.0030304
                 178,            0.018142,            0.010964,          0.00026499,             0.93185,             0.93183,             0.95157,             0.79119,            0.019579,           0.0056111,          5.4757e-05,           0.0029908,           0.0029908,           0.0029908
                 179,            0.018127,            0.010937,          0.00027918,             0.93138,             0.93216,             0.95161,              0.7916,            0.019576,           0.0056122,          5.4651e-05,           0.0029512,           0.0029512,           0.0029512
                 180,            0.018048,            0.010926,          0.00028103,             0.93094,             0.93231,             0.95167,             0.79173,            0.019572,           0.0056135,          5.4508e-05,           0.0029116,           0.0029116,           0.0029116
                 181,            0.018003,            0.010758,          0.00026254,             0.93208,             0.93229,             0.95179,             0.79176,             0.01957,           0.0056152,          5.4435e-05,            0.002872,            0.002872,            0.002872
                 182,            0.017753,            0.010674,          0.00026499,             0.93252,              0.9321,             0.95192,             0.79207,            0.019568,           0.0056169,          5.4273e-05,           0.0028324,           0.0028324,           0.0028324
                 183,             0.01789,            0.010812,           0.0002749,             0.93228,             0.93148,             0.95192,             0.79247,            0.019564,           0.0056179,          5.4101e-05,           0.0027928,           0.0027928,           0.0027928
                 184,             0.01762,            0.010516,          0.00023268,             0.93218,             0.93233,             0.95149,             0.79229,            0.019561,           0.0056191,          5.3856e-05,           0.0027532,           0.0027532,           0.0027532
                 185,             0.01761,            0.010608,          0.00023263,             0.93238,             0.93164,             0.95163,             0.79244,            0.019558,           0.0056204,          5.3856e-05,           0.0027136,           0.0027136,           0.0027136
                 186,            0.017865,            0.010578,          0.00024715,             0.93374,             0.93096,              0.9515,              0.7925,            0.019552,           0.0056207,          5.3624e-05,            0.002674,            0.002674,            0.002674
                 187,             0.01755,            0.010584,          0.00026196,             0.93352,             0.93086,             0.95135,             0.79237,            0.019547,           0.0056224,          5.3534e-05,           0.0026344,           0.0026344,           0.0026344
                 188,            0.017534,            0.010737,          0.00019909,             0.93478,             0.93024,             0.95139,             0.79227,            0.019541,           0.0056243,          5.3481e-05,           0.0025948,           0.0025948,           0.0025948
                 189,            0.017378,            0.010744,          0.00026361,             0.93536,             0.93021,             0.95138,             0.79205,            0.019533,           0.0056255,          5.3407e-05,           0.0025552,           0.0025552,           0.0025552
                 190,            0.017265,              0.0105,          0.00025176,             0.93534,             0.92936,             0.95151,               0.792,             0.01953,           0.0056262,          5.3406e-05,           0.0025156,           0.0025156,           0.0025156
                 191,            0.017273,            0.010542,          0.00024053,              0.9358,             0.92884,             0.95167,             0.79191,            0.019526,           0.0056265,          5.3381e-05,            0.002476,            0.002476,            0.002476
                 192,            0.016918,            0.010276,          0.00018122,             0.93518,             0.92826,             0.95179,             0.79221,            0.019521,           0.0056271,           5.333e-05,           0.0024364,           0.0024364,           0.0024364
                 193,            0.017147,            0.010469,          0.00022329,              0.9354,             0.92819,             0.95166,             0.79197,            0.019514,           0.0056276,          5.3194e-05,           0.0023968,           0.0023968,           0.0023968
                 194,            0.016918,            0.010219,          0.00027853,             0.93568,             0.92796,             0.95182,             0.79229,             0.01951,           0.0056291,          5.2962e-05,           0.0023572,           0.0023572,           0.0023572
                 195,            0.017138,            0.010299,          0.00020053,             0.93543,             0.92799,              0.9518,             0.79262,            0.019507,           0.0056304,          5.2789e-05,           0.0023176,           0.0023176,           0.0023176
                 196,            0.017014,            0.010345,          0.00019701,             0.93645,             0.92863,             0.95183,             0.79234,            0.019503,            0.005631,          5.2749e-05,            0.002278,            0.002278,            0.002278
                 197,            0.016693,            0.010262,          0.00020944,              0.9372,             0.92854,             0.95207,             0.79251,            0.019498,           0.0056321,          5.2657e-05,           0.0022384,           0.0022384,           0.0022384
                 198,            0.016688,            0.010281,           0.0002102,             0.93721,             0.92819,              0.9519,             0.79219,            0.019493,            0.005633,          5.2493e-05,           0.0021988,           0.0021988,           0.0021988
                 199,            0.016771,            0.010249,          0.00025813,             0.93781,             0.92848,             0.95171,             0.79262,            0.019489,           0.0056338,           5.247e-05,           0.0021592,           0.0021592,           0.0021592
                 200,            0.016454,            0.010153,          0.00019173,             0.93787,             0.92805,             0.95185,             0.79266,            0.019486,           0.0056345,          5.2407e-05,           0.0021196,           0.0021196,           0.0021196
                 201,            0.016435,            0.010064,          0.00022455,             0.93788,             0.92766,             0.95186,             0.79228,            0.019484,           0.0056371,          5.2351e-05,             0.00208,             0.00208,             0.00208
                 202,            0.016473,            0.010127,          0.00019825,             0.93784,             0.92757,             0.95196,             0.79245,            0.019484,           0.0056378,          5.2294e-05,           0.0020404,           0.0020404,           0.0020404
                 203,            0.016429,            0.010087,          0.00023796,             0.93714,             0.92667,             0.95168,             0.79272,            0.019482,           0.0056396,           5.216e-05,           0.0020008,           0.0020008,           0.0020008
                 204,            0.016236,           0.0099546,          0.00019981,              0.9366,             0.92679,             0.95202,             0.79304,            0.019477,            0.005641,          5.1942e-05,           0.0019612,           0.0019612,           0.0019612
                 205,            0.016112,           0.0099002,          0.00021743,             0.93672,             0.92746,             0.95209,             0.79297,            0.019475,           0.0056422,          5.1808e-05,           0.0019216,           0.0019216,           0.0019216
                 206,            0.016312,           0.0099249,          0.00022149,             0.93735,             0.92717,             0.95218,               0.793,            0.019469,           0.0056434,          5.1537e-05,            0.001882,            0.001882,            0.001882
                 207,            0.016342,           0.0098567,          0.00023117,             0.93743,             0.92766,             0.95216,             0.79301,            0.019466,           0.0056446,          5.1478e-05,           0.0018424,           0.0018424,           0.0018424
                 208,            0.015818,           0.0097818,          0.00019331,             0.93662,             0.92939,             0.95209,             0.79315,            0.019463,            0.005647,          5.1282e-05,           0.0018028,           0.0018028,           0.0018028
                 209,            0.015916,            0.009641,          0.00019184,             0.93705,             0.92912,             0.95203,             0.79294,            0.019457,           0.0056485,          5.1203e-05,           0.0017632,           0.0017632,           0.0017632
                 210,            0.016002,           0.0097939,           0.0001903,             0.93762,              0.9291,              0.9521,             0.79336,            0.019453,           0.0056498,          5.1059e-05,           0.0017236,           0.0017236,           0.0017236
                 211,            0.015667,           0.0097834,          0.00017932,             0.93771,             0.92847,             0.95266,             0.79363,            0.019448,           0.0056509,          5.1028e-05,            0.001684,            0.001684,            0.001684
                 212,            0.015732,           0.0096403,          0.00019298,             0.93796,             0.92893,             0.95271,             0.79394,            0.019446,           0.0056518,          5.0698e-05,           0.0016444,           0.0016444,           0.0016444
                 213,            0.015708,           0.0096446,          0.00017633,             0.93629,             0.93064,             0.95259,             0.79395,            0.019442,           0.0056534,            5.05e-05,           0.0016048,           0.0016048,           0.0016048
                 214,            0.015575,           0.0095946,          0.00015105,             0.93633,             0.93051,             0.95271,             0.79414,             0.01944,           0.0056548,          5.0292e-05,           0.0015652,           0.0015652,           0.0015652
                 215,            0.015547,           0.0094141,          0.00016719,             0.93607,             0.93067,             0.95283,             0.79386,             0.01944,           0.0056561,          5.0161e-05,           0.0015256,           0.0015256,           0.0015256
                 216,            0.015534,           0.0094889,          0.00016952,             0.93617,             0.93013,             0.95273,             0.79454,            0.019439,           0.0056574,          4.9998e-05,            0.001486,            0.001486,            0.001486
                 217,            0.015342,           0.0094736,          0.00021916,             0.93781,             0.92935,             0.95282,              0.7945,            0.019434,            0.005659,          4.9856e-05,           0.0014464,           0.0014464,           0.0014464
                 218,            0.015258,           0.0095298,          0.00014949,             0.93568,               0.931,             0.95286,             0.79484,            0.019434,           0.0056612,          4.9588e-05,           0.0014068,           0.0014068,           0.0014068
                 219,            0.015195,           0.0093614,          0.00018746,             0.93567,             0.93097,             0.95284,             0.79497,            0.019435,           0.0056634,          4.9375e-05,           0.0013672,           0.0013672,           0.0013672
                 220,            0.015281,           0.0094403,          0.00021796,             0.93595,             0.93046,             0.95295,             0.79485,            0.019434,           0.0056659,          4.9112e-05,           0.0013276,           0.0013276,           0.0013276
                 221,            0.015105,           0.0093612,          0.00018613,             0.93615,             0.93002,               0.953,             0.79508,            0.019432,           0.0056674,          4.8965e-05,            0.001288,            0.001288,            0.001288
                 222,            0.014882,           0.0092354,          0.00016752,              0.9363,             0.92955,             0.95292,             0.79514,            0.019431,           0.0056695,          4.8673e-05,           0.0012484,           0.0012484,           0.0012484
                 223,            0.014826,           0.0092574,          0.00015007,             0.93658,             0.92951,             0.95302,             0.79527,            0.019433,            0.005672,          4.8483e-05,           0.0012088,           0.0012088,           0.0012088
                 224,            0.014788,           0.0091883,          0.00012746,             0.93745,             0.93007,             0.95284,             0.79565,            0.019433,           0.0056741,           4.816e-05,           0.0011692,           0.0011692,           0.0011692
                 225,            0.014729,           0.0091081,          0.00014236,             0.93748,             0.92957,             0.95273,              0.7953,             0.01943,           0.0056769,          4.8034e-05,           0.0011296,           0.0011296,           0.0011296
                 226,             0.01463,            0.009131,          0.00014659,             0.93707,             0.92916,             0.95286,             0.79555,             0.01943,           0.0056801,          4.7773e-05,             0.00109,             0.00109,             0.00109
                 227,             0.01441,           0.0091365,          0.00013554,              0.9364,              0.9291,             0.95245,             0.79494,            0.019429,           0.0056832,          4.7429e-05,           0.0010504,           0.0010504,           0.0010504
                 228,            0.014607,           0.0092262,          0.00012076,             0.93718,             0.92878,             0.95265,             0.79499,            0.019428,           0.0056865,           4.717e-05,           0.0010108,           0.0010108,           0.0010108
                 229,            0.014523,           0.0090541,          0.00013535,             0.93746,             0.92863,             0.95263,             0.79497,            0.019425,           0.0056895,          4.7029e-05,           0.0009712,           0.0009712,           0.0009712
                 230,            0.014175,            0.008867,          0.00012504,             0.93763,             0.92859,             0.95249,             0.79491,            0.019425,           0.0056931,          4.6787e-05,           0.0009316,           0.0009316,           0.0009316
                 231,            0.014285,           0.0089488,          0.00014584,             0.93872,             0.92908,             0.95287,             0.79506,            0.019422,           0.0056962,          4.6651e-05,            0.000892,            0.000892,            0.000892
                 232,            0.014023,            0.008779,          0.00012711,             0.93906,             0.92853,             0.95294,             0.79532,            0.019421,           0.0056997,          4.6441e-05,           0.0008524,           0.0008524,           0.0008524
                 233,            0.014021,           0.0088725,          0.00013564,             0.92928,             0.93828,             0.95312,             0.79552,            0.019423,           0.0057036,          4.6305e-05,           0.0008128,           0.0008128,           0.0008128
                 234,            0.013956,           0.0087885,          0.00013596,             0.92944,             0.93777,             0.95353,             0.79532,            0.019424,           0.0057076,          4.6097e-05,           0.0007732,           0.0007732,           0.0007732
                 235,            0.014194,           0.0088142,          0.00013927,             0.92939,             0.93784,             0.95353,             0.79507,            0.019425,           0.0057111,          4.5894e-05,           0.0007336,           0.0007336,           0.0007336
                 236,             0.01396,            0.008589,          0.00010812,             0.92838,             0.93788,             0.95343,             0.79592,            0.019425,           0.0057152,          4.5532e-05,            0.000694,            0.000694,            0.000694
                 237,            0.013838,           0.0087907,          0.00015949,             0.92792,             0.93902,             0.95344,             0.79597,            0.019425,           0.0057192,          4.5317e-05,           0.0006544,           0.0006544,           0.0006544
                 238,            0.013928,           0.0086243,          0.00012212,             0.92796,             0.93936,             0.95334,             0.79569,            0.019427,           0.0057234,          4.5071e-05,           0.0006148,           0.0006148,           0.0006148
                 239,            0.013882,            0.008583,          0.00011899,             0.92883,              0.9387,             0.95343,             0.79584,            0.019428,           0.0057276,          4.4797e-05,           0.0005752,           0.0005752,           0.0005752
                 240,            0.013609,           0.0086135,          0.00011098,             0.92764,             0.93938,             0.95348,             0.79584,            0.019428,           0.0057322,           4.445e-05,           0.0005356,           0.0005356,           0.0005356
                 241,            0.013651,           0.0086539,           0.0001135,             0.92773,              0.9393,             0.95343,             0.79537,            0.019428,           0.0057366,          4.4079e-05,            0.000496,            0.000496,            0.000496
                 242,            0.013503,           0.0085061,          9.4633e-05,             0.92808,             0.93914,             0.95342,             0.79568,            0.019427,           0.0057409,           4.372e-05,           0.0004564,           0.0004564,           0.0004564
                 243,            0.013622,            0.008554,          0.00013979,             0.94024,             0.92698,             0.95346,             0.79598,            0.019427,           0.0057442,          4.3379e-05,           0.0004168,           0.0004168,           0.0004168
                 244,            0.013353,           0.0083856,          9.7684e-05,             0.94003,             0.92708,             0.95339,             0.79612,            0.019427,            0.005749,          4.3035e-05,           0.0003772,           0.0003772,           0.0003772
                 245,            0.013256,           0.0084604,          9.7118e-05,             0.93972,             0.92848,             0.95336,             0.79598,            0.019426,           0.0057528,          4.2758e-05,           0.0003376,           0.0003376,           0.0003376
                 246,            0.013314,           0.0085645,          9.9142e-05,             0.93969,             0.92843,             0.95276,             0.79611,            0.019427,           0.0057577,          4.2354e-05,            0.000298,            0.000298,            0.000298
                 247,            0.013308,           0.0083161,          0.00012049,             0.93972,             0.92838,             0.95311,              0.7963,            0.019427,           0.0057616,          4.2206e-05,           0.0002584,           0.0002584,           0.0002584
                 248,            0.013176,           0.0084907,          0.00011318,             0.94004,              0.9282,             0.95315,             0.79641,            0.019427,           0.0057652,          4.1881e-05,           0.0002188,           0.0002188,           0.0002188
                 249,            0.013217,           0.0083369,          0.00011368,             0.94036,             0.92822,             0.95286,             0.79648,            0.019426,           0.0057696,          4.1598e-05,           0.0001792,           0.0001792,           0.0001792
